Movie Name,Release Date,1st Day,1st Weekend,1st Week,Lifetime,stars,cast,director
Katti Batti,18-Sep,5.28,16.27,22.5, 2/5 Stars (Two stars)[ Imran Khan, Kangana Ranaut],[ Nikhil Advani]
Hero,11-Sep,6.85,21.2,32.43, 2.5/5 Stars (Two and half stars)[ Athiya Shetty, Sooraj Pancholi],[ Nikhil Advani]
Welcome Back,4-Sep,14.35,51,74.02, 2/5 Stars (Two stars)[ John Abraham, Anil Kapoor, Nana Patekar, Shruti Haasan, Paresh Rawal, Dimple Kapadia, Naseeruddin Shah, Shiney Ahuja, Ankita Shrivastav],[ Anees Bazmee]
Phantom,28-Aug,8.46,33.18,47.5, 2/5 Stars (Two stars)[ Saif Ali Khan, Katrina Kaif],[ Kabir Khan]
Manjhi – The Mountain Man,21-Aug,1.4,6.45,10, 3.5/5 Stars (Three and half stars)[ Nawazuddin Siddiqui, Radhika Apte],[ Ketan Mehta]
All Is Well,21-Aug,2.9,11.91,18.5, 1.5/5 Stars (One and half stars)[ Abhishek Bachchan, Asin, Rishi Kapoor, Supriya Pathak],[ Umesh Shukla]
Brothers,14-Aug,15.2,52.08,78.7, 2.5/5 Stars (Two and half stars)[ Akshay Kumar, Sidharth Malhotra, Shefali Shah, Jacqueline Fernandez, Jackie Shroff],[ Karan Malhotra]
Bangistan,7-Aug,1,2.5,3.77, 1.5/5 Stars (One and half stars)[ Riteish Deshmukh, Pulkit Samrat, Jacqueline Fernandez],[ Karan Anshuman]
Drishyam,31-Jul,8,30.03,34.08, 2.5/5 Stars (Two and half stars)[ Ajay Devgn, Tabu, Shriya Saran, Rajat Kapoor],[ Nishikant Kamat]
Bajrangi Bhaijaan,17-Jul,27.25,102.6,184.62, 3.5/5 Stars (Three and half stars)[ Salman Khan, Kareena Kapoor, Nawazuddin Siddiqui, Harshaali Malhotra, Rajesh Sharma, Om Puri],[ Kabir Khan]
Baahubali: The Beginning (Hindi),10-Jul,5.15,22.35,45, 4/5 Stars (Four stars)[ Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah, Sathyaraj, Nasser, Ramya Krishnan, Sudeep, Adivi Sesh, Tanikella Bharani, Rakesh Varre],[ S.S. Rajamouli]
Guddu Rangeela,3-Jul,1.51,5.82,8.77, 2.5/5 Stars (Two and half stars)[ Arshad Warsi, Amit Sadh, Aditi Rao Hydari],[ Subhash Kapoor]
Miss Tanakpur Haazir Ho,26-Jun,0.31,1.03,1.03, Annu Kapoor, Hrishita Bhatt, Rahul Bagga, Ravi Kishan, Sanjay Mishra, Kamlesh Gill, Bhupesh Pandya, Om Puri[ Vinod Kapri],[ Vinay Tiwari]
ABCD 2,19-Jun,14.3,46,71.78, 3.5/5 Stars (Three and half stars)[ Varun Dhawan, Shraddha Kapoor, Prabhudheva],[ Remo D’Souza]
Hamari Adhuri Kahani,12-Jun,5.04,16.49,27.12, 1.5/5 Stars (One and half stars)[ Emraan Hashmi, Vidya Balan, Rajkummar Rao],[ Mohit Suri]
Dil Dhadakne Do,5-Jun,10.53,37.05,57, 3/5 Stars (Three stars)[ Farhan Akhtar, Ranveer Singh, Priyanka Chopra, Anushka Sharma, Anil Kapoor, Shefali Shah],[ Zoya Akhtar]
Welcome To Karachi,28-May,1.68,5.4,8, 1.5/5 Stars (One and half stars)[ Jackky Bhagnani, Arshad Warsi, Lauren Gottlieb, Dalip Tahil],[ Ashish R. Mohan]
Tanu Weds Manu Returns,22-May,8.85,38.1,70, 3.5/5 Stars (Three and half stars)[ R. Madhavan, Kangana Ranaut, Deepak Dobriyal, Swara Bhaskar, Jimmy Shergill],[ Aanand. L. Rai]
Bombay Velvet,15-May,5.2,16.1,22.27, 3/5 Stars (Three stars)[ Ranbir Kapoor, Anushka Sharma, Vivaan Shah, Kay Kay Menon, Karan Johar, Siddharth Basu],[ Anurag Kashyap]
Piku,8-May,5.32,25.22,41.4, 4.5/5 Stars (Four and half stars)[ Amitabh Bachchan, Deepika Padukone, Irrfan Khan, Jisshu Sengupta, Moushumi Chatterjee],[ Shoojit Sircar]
Gabbar Is Back,1-May,13.05,40,56.75, 3/5 Stars (Three stars)[ Akshay Kumar, Shruti Haasan, Suman Talwar, Jaideep Ahlawat, Sunil Grover,  Kareena Kapoor (Cameo), Chitrangada Singh (Item Song)],[ Krish]
Margarita With A Straw,17-Apr,0.5,2.12,3.28, 3/5 Stars (Three stars)[ Kalki Koechlin, Revathi, Sayani Gupta, Hussain Dalal],[ Shonali Bose]
Mr. X,17-Apr,4.5,13.99,22.75, 2/5 Stars (Two stars)[ Emraan Hashmi, Amyra Dastur, Arunoday Singh, Tanmay Bhatt],[ Vikram Bhatt]
Dharam Sankat Mein,10-Apr,1.3,5,10, 2/5 Stars (Two stars)[ Paresh Rawal, Annu Kapoor, Naseeruddin Shah],[ Fuwad Khan]
Detective Byomkesh Bakshy,3-Apr,4.2,14,20, 4/5 Stars (Four stars)[ Sushant Singh Rajput, Anand Tiwari, Swastika Mukherjee, Divya Menon, Neeraj Kabi, Meiyang Chang, Mark Bennington, Shivam, Anindya Banerjee],[ Dibakar Banerjee]
Hunterrr,20-Mar,1.6,5.1,10, 2.5/5 Stars (Two and Half stars)[ Gulshan Devaiah, Radhika Apte, Sai Tamhankar, Sagar Deshmukh, Veera Saxena, Rachel D’souza],[ Harshavardhan Kulkarni]
Dilliwaali Zaalim Girlfriend,20-Mar,0.6,1.75,2.5, Divyendu Sharma, Ira Dubey, Jackie Shroff, Prachi Mishra, Pradhuman Singh[ Japinder Kaur],[ Tarnpreet Singh]
NH10,13-Mar,3.35,13.3,20.5, 3.5/5 Stars (Three and Half stars)[ Anushka Sharma, Neil Bhoopalam, Darshan Kumaar],[ Navdeep Singh]
Dirty Politics,6-Mar,1.3,3.94,7, Mallika Sherawat, Jackie Shroff, Anupam Kher, Om Puri, Atul Kulkarni, Ashutosh Rana, Rajpal Yadav, Sushant Singh, Naseeruddin Shah, Govind Namdeo[ K.C. Bokadia],[ Aadesh Srivastav, Sanjeev Darshan]
Dum Laga Ke Haisha,27-Feb,1.1,6,10.65, 4/5 (Four stars)[ Ayushmann Khurrana, Bhumi Pednekar],[ Sharat Katariya]
Ab Tak Chhappan 2,27-Feb,1.25,4.5,5.95, 1.5/5 Stars (One and Half stars)[ Nana Patekar,Vikram Gokhale, Govind Namdeo, Ashutosh Rana, Gul Panag, Mohan Agashe, Dilip Prabhawalkar, Raj Zutshi],[ Aejaz Gulab]
Badlapur,20-Feb,7.12,24,37, 3.5/5 Stars (Three and Half stars)[ Varun Dhawan, Huma Qureshi, Yami Gautam, Nawazuddin Siddiqui, Vinay Pathak],[ Sriram Raghavan]
Roy,13-Feb,10.4,28.68,41.77, 2/5 Stars (Two stars)[ Ranbir Kapoor, Arjun Rampal, Jacqueline Fernandez],[ Vikramjit Singh]
Shamitabh,30-Jan,3.5,13.25,19, 3/5 Stars (Three stars)[ Amitabh Bachchan, Dhanush, Akshara Haasan],[ R. Balki]
Hawaizaada,30-Jan,0.57,2,3, 1.5/5 Stars (One and half stars)[ Ayushmann Khurrana, Pallavi Sharda, Mithun Chakraborty, Naman Jain],[ Vibhu Puri]
Khamoshiyan,30-Jan,1.92,6.67,11.3, 2/5 Stars (Two stars)[ Gurmeet Choudhary, Sapna Pubbi, Ali Fazal],[ Karan Darra]
Baby,23-Jan,9.3,35.9,63.82, 3/5 Stars (Three stars)[ Akshay Kumar, Taapsee Pannu, Rana Daggubati, Danny Denzongpa, Anupam Kher, Madhurima Tuli, Rashid Naz, Kay Kay Menon],[ Neeraj Pandey]
Dolly Ki Doli,23-Jan,2,10.3,18.66, 2.5/5 Stars (Two and half stars)[ Sonam Kapoor, Rajkummar Rao, Pulkit Samrat, Varun Sharma],[ Abhishek Dogra]
Alone,16-Jan,3.5,14,22, 2.5/5 Stars (Two and half stars)[ Karan Singh Grover, Bipasha Basu, Zakir Hussain],[ Bhushan Patel]
I (Hindi Version),16-Jan,2.1,7.9,11, 2.5/5 Stars (Two and half stars)[ Chiyaan Vikram, Amy Jackson, Suresh Gopi, Upen Patel, Mohan Kapoor, Santhanam, Ramkumar Ganesan],[ Shankar]
Tevar,9-Jan,7.05,22.05,35, 2.5/5 Stars (Two and half stars)[ Arjun Kapoor, Sonakshi Sinha, Manoj Bajpai],[ Amit Sharma]
