Movie Name,Release Date,1st Day,1st Weekend,1st Week,Lifetime,stars,cast,director
X-Men: Apocalypse,20-May,04.51,16.21,26.06, 3/5 Stars (Three stars)[ James McAvoy, Michael Fassbender, Jennifer Lawrence, Oscar Isaac, Nicholas Hoult, Rose Byrne, Tye Sheridan, Sophie Turner, Olivia Munn, Lucas Till],[ Bryan Singer]
Azhar,13-May,06.30,20.80,29.70, 2/5 Stars (Two stars)[ Emraan Hashmi, Prachi Desai, Gautam Gulati, Kunaal Roy Kapur, Nargis Fakhri, Lara Dutta],[ Tony D’Souza]
1920 London,06-May,02.46,07.62,12.45, 1.5/5 Stars (One and a half star)[ Meera Chopra, Sharman Joshi],[ Tinu Suresh Desai]
Captain America: Civil War,06-May,8.53,27.13,42.72, 4/5 Stars (Four stars)[ Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan, Anthony Mackie, Don Cheadle, Chadwick Boseman, Elizabeth Olsen, Paul Bettany, Jeremy Renner, Paul Rudd, Emily VanCamp, Tom Holland, Frank Grillo, William Hurt, Daniel Brühl],[ Anthony Russo, Joe Russo]
Baaghi,29-Apr,11.94,38.58,59.72, 2/5 Stars (Two stars)[ Tiger Shroff, Shraddha Kapoor],[ Sabbir Khan]
Fan,15-Apr,19.20,52.35,71.50, 2.5/5 Stars (Two and a half star)[ Shah Rukh Khan],[ Maneesh Sharma]
The Jungle Book,08-Apr,10.09,40.19,74.08, 4.5/5 Stars (Four and a half stars)[ Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba, Lupita Nyong’o, Scarlett Johansson, Giancarlo Esposito, Christopher Walken],[ Jon Favreau]
Love Games,08-Apr,01.03,03.06,03.06, 1.5/5 Stars (One and a half star)[ Patralekha, Tara Alisha Berry, Gaurav Arora],[ Vikram Bhatt]
Ki And Ka,01-Apr,07.30,25.23,37.57, 2.5/5 Stars (Two and half stars)[ Arjun Kapoor, Kareena Kapoor],[ R. Balki]
Rocky Handsome,25-Mar,07.06,16.12,23.00, 2/5 Stars (Two stars)[ John Abraham, Shruti Haasan, Nishikant Kamat, Nathalia Kaur, Sharad Kelkar],[ Nishikant Kamat]
Kapoor And Sons,18-Mar,06.85,26.35,46.93, 3.5/5 Stars (Three and half stars)[ Alia Bhatt, Sidharth Malhotra, Fawad Khan, Rishi Kapoor, Ratna Pathak Shah, Rajat Kapoor],[ Shakun Batra]
Teraa Surroor,11-Mar,01.79,06.46,11.38, 1/5 Star (One star)[ Himesh Reshammiya, Farah Karimi, Naseeruddin Shah, Shekhar Kapur, Kabir Bedi, Shernaz Patel, Monica Dogra],[ Shawn Arranha]
Jai Gangaajal,04-Mar,05.50,19.25,29.50, 2/5 Stars (Two stars)[ Priyanka Chopra, Prakash Jha, Manav Kaul, Rahul Bhatt, Ninad Kamat],[ Prakash Jha]
Aligarh,26-Feb,00.50,01.50,02.00, 4/5 Stars (Four stars)[ Manoj Bajpayee, Rajkummar Rao],[ Hansal Mehta]
Tere Bin Laden Dead Or Alive,26-Feb,00.50,02.00,03.75, 2.5/5 Stars (Two and half stars)[ Manish Paul, Sikander Kher, Pradhuman Singh],[ Abhishek Sharma]
Neerja,19-Feb,04.70,22.01,35.32, 3.5/5 Stars (Three and half stars)[ Sonam Kapoor, Shabana Azmi, Shekhar Ravjiani],[ Ram Madhwani]
Fitoor,12-Feb,03.61,14.11,17.5, 2.5/5 Stars (Two and half stars)[ Aditya Roy Kapur, Katrina Kaif, Tabu],[ Abhishek Kapoor]
Sanam Re,12-Feb,05.04,17.05,25.82, 1.5/5 Stars (One and half stars)[ Pulkit Samrat, Yami Gautam, Urvashi Rautela, Rishi Kapoor],[ Divya Khosla Kumar]
Sanam Teri Kasam,05-Feb,01.00,04.66,07.00, 2/5 Stars (Two stars)[ Mawra Hocane, Harshvardhan Rane],[ Vinay Sapru, Radhika Rao]
Ghayal Once Again,05-Feb,07.20,23.25,33.25, 2/5 Stars (Two stars)[ Sunny Deol, Soha Ali Khan, Om Puri, Tisca Chopra, Narendra Jha],[ Sunny Deol]
Saala Khadoos,29-Jan,01.50,05.25,09.00, 2.5/5 Stars (Two and half stars)[ R Madhavan, Nassar, Zakir Hussain, Ritika Singh],[ Sudha Kongara]
Mastizaade,29-Jan,05.59,18.00,28.00,[],[]
Airlift,22-Jan,12.35,44.30,83.5, 3/5 Stars (Three stars)[ Akshay Kumar, Nimrat Kaur],[ Raja Krishna Menon]
Kyaa Kool Hain Hum 3,22-Jan,08.15,20.15,29.65, 1.5/5 Stars (One and half stars)[ Tusshar Kapoor, Aftab Shivdasani, Krishna Abhishek, Mandana Karimi, Darshan Jariwala, Gizele Thakral, Claudia Ciesla, Shakti Kapoor, Meghna Naidu, Gauhar Khan, VJ Andy],[ Umesh Ghadge]
Wazir,08-Jan,05.57,21.00,29.95, 2.5/5 Stars (Two and half stars)[ Farhan Akhtar, Amitabh Bachchan, Aditi Rao Hydari, Neil Nitin Mukesh, John Abraham],[ Bejoy Nambiar]
