Movie Name,Release Date,1st Day,1st Weekend,1st Week,Lifetime,stars,cast,director
Ugly,26-Dec,0.4,1.65,2, 4/5 Stars (Four stars)[ Ronit Roy, Tejasvini Kolhapure, Rahul Bhat, Vineet Singh, Girish Kulkarni, Siddhanth Kapoor, Surveen Chawla, Vipin Sharma],[ Anurag Kashyap]
PK,19-Dec,26.63,95.21,182.39, 3.5/5 Stars (Three and half stars)[ Aamir Khan, Sushant Singh Rajput, Anushka Sharma, Sanjay Dutt, Saurabh Shukla, Boman Irani],[ Rajkumar Hirani]
Action Jackson,5-Dec,9.25,29,45.75, 1.5/5 Stars (One and Half stars)[ Ajay Devgn, Sonakshi Sinha, Yami Gautam, Manasvi Mamgai, Kunaal Roy Kapur],[ Prabhudheva]
Ungli,28-Nov,3.6,12.65,19, 3.5/5 Stars (Three and half stars)[ Sanjay Dutt, Emraan Hashmi, Kangana Ranaut, Angad Bedi, Randeep Hooda, Neil Bhoopalam],[ Rensil D’Silva]
Zid,28-Nov,2.82,8.6,14, 1/5 Stars (One star)[ Karanvir Sharma, Mannara, Shraddha Das],[ Vivek Agnihotri]
Zed Plus,28-Nov,0.12,0.4,0.4, Adil Hussain, Mona Singh, Mukesh Tiwari, Sanjay Mishra, Kulbhushan Kharbanda, Rahul Singh, Shivani Tanksale, K. K. Raina, Ekavali Khanna, Dr. Anil Rastogi[ Ramkumar Singh],[ Dr. Chandraprakash Dwivedi]
Happy Ending,21-Nov,4,14.5,20.85, 3.5/5 Stars (Three and half stars)[ Saif Ali Khan, Ileana D’Cruz, Govinda, Preity Zinta, Ranvir Shorey, Kalki Koechlin, Andrew Kneebone],[ Krishna DK, Raj Nidimoru]
Kill Dil,14-Nov,6.85,20,29, 2/5 Stars (Two stars)[ Ranveer Singh, Ali Zafar, Parineeti Chopra, Govinda],[ Shaad Ali]
The Shaukeens,7-Nov,5,18,28, 1.5/5 Stars (One and half stars)[ Akshay Kumar, Lisa Haydon, Anupam Kher, Annu Kapoor, Piyush Mishra, Rati Agnihotri],[ Abhishek Sharma]
Rang Rasiya,7-Nov,0.7,2.5,5, 4/5 Stars (Four stars)[ Randeep Hooda, Nandana Sen, Paresh Rawal, Ashish Vidyarthi, Rajat Kapoor, Sachin Khedekar, Vikram Gokhle, Suhasini Mulay],[ Ketan Mehta]
Super Nani,31-Oct,0.45,1.5,5, 1/5 Stars (One star)[ Sharman Joshi, Randhir Kapoor, Anupam Kher, Rekha, Shweta Kumar],[ Indra Kumar]
Roar,31-Oct,1.7,5,8, 0/5 Stars (Zero star)[ Abhinav Shukla, Himarsha V, Achint Kaur, Subrat Dutta, Virendra Singh Ghuman, Nora Fatehi, Ali Quli, Aaran Chaudhary, Aadil chahal, Pranay Dixit, Pulkit Jawahar],[ Kamal Sadanah]
