Movie Name,Release Date,1st Day,1st Weekend,1st Week,Lifetime,stars,cast,director
Dhoom 3,20-Dec,36,107,185.5, 4/5 Stars (Four Stars)[ Aamir Khan, Abhishek Bachchan, Uday Chopra, Katrina Kaif, Jackie Shroff.],[ Vijay Krishna Acharya]
R… Rajkumar,6-Dec,9.5,29,47, 2/5 Stars (Two Stars)[ Shahid Kapoor, Sonakshi Sinha, Sonu Sood],[ Prabhu Dheva]
Bullett Raja,29-Nov,7,23,33, 2/5 Stars (Two Stars)[ Saif Ali Khan, Sonakshi Sinha, Jimmy Shergill, Ravi Kishan, Gulshan Grover, Raj Babbar, Chunky Pandey, Vidyut Jamwal, Mahie Gill],[ Tigmanshu Dhulia]
Singh Saab The Great,22-Nov,5.5,16.25,24, 3/5 Stars (Three Stars)[ Sunny Deol, Prakash Raj, Amrita Rao, Johnny Lever, Urvashi Rautela.],[ Anil Sharma]
Gori Tere Pyaar Mein!,22-Nov,3.25,10,14, 3/5 Stars (Three Stars)[ Imran Khan, Kareena Kapoor, Shraddha Kapoor, Anupam Kher, Nizhalgal Ravi.],[ Punit Malhotra]
Ramleela,15-Nov,15.85,52.6,82, 3.5/5 Stars (Three and Half Stars)[ Ranveer Singh, Deepika Padukone, Gulshan Devaiah, Supriya Pathak, Richa Chadha, Sharad Kelkar.],[ Sanjay Leela Bhansali]
Rajjo,15-Nov,0.5,1.5,2, 0/5 Stars (Zero Stars)[ Kangana Ranaut, Paras Arora, Mahesh Manjrekar, Prakash Raj, Jaya Prada, Upendra Limaye, Dalip Tahil, Kishor Kadam],[ Vishwas Patil]
Satya 2,8-Nov,0.4,1.5,2, 0/5 Stars (Zero Stars)[ Punit Singh Ratn, Anaika Soti, Aradhna Gupta],[ Ram Gopal Varma]
Krrish 3,31-Oct,24.25,68,164.5, 2/5 Stars (Two Stars)[ Hrithik Roshan, Priyanka Chopra, Kangana Ranaut, Vivek Oberoi, Arif Zakaria, Shaurya Chauhan.],[ Rakesh Roshan]
Mickey Virus,25-Oct,1.5,5,7, 2.5 /5 Stars (Two and Half Stars)[ Manish Paul, Elli Avram, Manish Choudhary, Varun Badola, Puja Gupta, Raghav Kakker, Vikesh Kumar],[ Saurabh Varma]
Shahid,18-Oct,0.3,1.75,3.2, 3.5/5 Stars (Three and Half  Stars)[  Raj Kumar Yadav, Tigmanshu Dhulia, Prabhleen Sandhu, Mohammed Zeeshan Ayyub, Baljinder Kaur, Vinod Rawat, Vipin Sharma, Shalini Vatsa, Paritosh Sand, Mukesh Chhabra, Pawan Kumar, Vivek Ghamande],[ Hansal Mehta]
Boss,16-Oct,13,42.5,49.5, 2.5/5 Stars (Two and Half Stars)[  Akshay Kumar, Aditi Rao Hydari, Shiv Pandit, Mithun Chakraborty, Danny Denzongpa, Johnny Lever, Parikshit Sahani, Ronit Roy],[ Anthony D’Souza]
War Chhod Na Yaar,11-Oct,1.4,5,6.75, Sharman Joshi, Soha Ali Khan, Javed Jafferi, Dalip Tahil, Mukul Dev, Sanjay Mishra[ Faraz Haider],[ War in any country is definitely a very serious topic. The massive bloodbath left behind after each and every war is a testimony to the fact that war leaves more destruction in its quake rather than having any positive outcome. Inspite of these terrible consequences, no amount of discussions, debates and political interrogations etc. have obliviated the concept of war from the world.]
Besharam,2-Oct,21.56,48,55, 2.5/5 Stars (Two and Half Stars)[  Ranbir Kapoor, Pallavi Sharda, Rishi Kapoor, Neetu Singh Kapoor, Jaaved Jaaferi],[  Abhinav Kashyap]
Warning 3D,27-Sep,0.8,3,3, 2/5 Stars (Two Stars)[ Santosh Barmola, Suzana Rodrigues, Manjari Fadnis, Varun Sharma, Jitin Gulati, Sumit Suri, Madhurima Tuli],[ Gurmmeet Singh]
Prague,27-Sep,0.1,0.8,0.9, 2/5 stars (Two Stars)[ Chandan Roy Sanyal, Elena Kazan, Arfi Lamba, Mayank Kumar, Sonia Bindra],[ Ashish R. Shukla]
Phata Poster Nikhla Hero,20-Sep,6,22,32, 2.5/5 stars (Two and Half Stars)[ Shahid Kapoor, Ileana D’Cruz, Padmini Kolhapure],[ Rajkumar Santoshi]
The Lunchbox,20-Sep,1.25,7,11, 4.5/5 stars (Four and half stars)[ Irrfan Khan, Nimrat Kaur, Nawazuddin Siddiqui, Denzil Smith, Bharati Achrekar, Nakul Vaid, Yashvi Puneet Nagar, Lillete Dubey],[  Ritesh Batra]
Horror Story,13-Sep,0.7,2,5, 2/5 stars (Two Stars)[ Karan Kundra, Nishant Malkani, Ravish Desai, Hasan Zaidi, Aparna Bajpai, Radhika Menon, Nandini Vaid, Sheetal Singh],[ Ayush Raina]
John Day,13-Sep,0.45,1.5,2.5, 1/5 stars (One Star)[ Naseeruddin Shah, Randeep Hooda, Vipin Sharma, Sharat Saxena, Makrand Deshpande, Bharat Dabolkar, Ananth Mahadevan, Shernaz Patel, Elena Kazan.],[ Ahishor Solomon]
Grand Masti,13-Sep,12.5,40,67, 0.5/5 stars (Half Star)[ Vivek Oberoi, Riteish Deshmukh, Aftab Shivdasani, Kainaat Arora, Bruna Abdalah, Maryam Zakaria, Manjari Fadnis, Sonalee Kulkarni, Karishma Tanna],[ Indra Kumar]
Shuddh Desi Romance,6-Sep,6.45,23,37, 3.5/5 stars (Three and Half  Stars)[  Sushant Singh Rajput, Parineeti Chopra, Vaani Kapoor, Rishi Kapoor.],[ Maneesh Sharma]
Zanjeer,6-Sep,3.5,10,15, 2/5 stars (Two Stars)[  Ram Charan Teja, Priyanka Chopra, Sanjay Dutt, Mahie Gill, Prakash Raj, Atul Kulkarni.],[ Apoorva Lakhia]
Satyagraha,30-Aug,11,39,55, 2.5/5 stars (Two And Half Stars)[  Amitabh Bachchan, Ajay Devgn, Kareena Kapoor, Arjun Rampal, Manoj Bajpai, Amrita Rao, Indraneil Sengupta],[ Prakash Jha]
Madras Cafe,23-Aug,4.9,21,34, 4/5 stars (Four Stars)[ John Abraham, Nargis Fakhri and Siddhartha Basu],[ Shoojit Sircar]
Once Upon A Time In Mumbaai Dobaara!,15-Aug,11.5,41,54.25, 2/5 stars (Two Stars)[ Akshay Kumar, Sonakshi Sinha, Imran Khan, Sonali Bendre],[ Milan Luthria]
Chennai Express,9-Aug,33.1,100.35,156.6, 3/5 stars (Three Stars)[  Shah Rukh Khan, Deepika Padukone, Nikitin Dheer,],[ Rohit Shetty]
B.A. Pass,2-Aug,1.5,4.25,6, Shilpa Shukla, Rajesh Sharma, Dibyendu Bhattacharya, Amit Sharma, Geeta Agarwal, Shadab Kamal[ Ajay Bahl],[ Ritesh Shah]
Bajatey Raho,26-Jul,1.5,4.75,7, 2/5 stars (Two Stars)[ Tusshar Kapoor, Vinay Pathak, Ranvir Shorey, Vishakha Singh, Ravi Kishan, Dolly Ahluwalia, Maryam Zakaria, Scarlett Wilson],[ Shashant A Shah]
